TfName,GeneName,Family,UniProt,Source,TaxGroup,Species
MA1145.1.FOSL2::JUND(var.2),FOSL2+JUND(var.2),Fos-related factors;Jun-related factors,P15408;P17535,SMiLE-seq,vertebrates,Homo sapiens
MA1146.1.NR1H4::RXRA,NR1H4+RXRA,RXR-related receptors (NR2);Thyroid hormone receptor-related factors (NR1),Q96RI1;P19793,SMiLE-seq,vertebrates,Homo sapiens
MA1147.1.NR4A2::RXRA,NR4A2+RXRA,NGFI-B-related receptors (NR4);RXR-related receptors (NR2),P43354;P19793,SMiLE-seq,vertebrates,Homo sapiens
MA1148.1.PPARA::RXRA,PPARA+RXRA,RXR-related receptors (NR2);Thyroid hormone receptor-related factors (NR1),Q07869;P19793,SMiLE-seq,vertebrates,Homo sapiens
MA1149.1.RARA::RXRG,RARA+RXRG,RXR-related receptors (NR2);Thyroid hormone receptor-related factors (NR1),P10276;P48443,SMiLE-seq,vertebrates,Homo sapiens
MA1150.1.RORB,RORB,Thyroid hormone receptor-related factors (NR1),Q92753,SMiLE-seq,vertebrates,Homo sapiens
MA1151.1.RORC,RORC,Thyroid hormone receptor-related factors (NR1),P51449,SMiLE-seq,vertebrates,Homo sapiens
MA1152.1.SOX15,SOX15,SOX-related factors,O60248,SMiLE-seq,vertebrates,Homo sapiens
MA0831.2.TFE3,TFE3,bHLH-ZIP factors,P19532,SMiLE-seq,vertebrates,Homo sapiens
MA0693.2.VDR,VDR,Thyroid hormone receptor-related factors (NR1),P11473,SMiLE-seq,vertebrates,Homo sapiens
MA1153.1.Smad4,Smad4,SMAD factors,P97471,SMiLE-seq,vertebrates,Mus musculus
MA1156.1.JKD,JKD,,Q700D2,DAP-seq,plants,Arabidopsis thaliana
MA1157.1.NUC,NUC,,Q9FFH3,DAP-seq,plants,Arabidopsis thaliana
MA1158.1.MGP,MGP,,Q9ZWA6,DAP-seq,plants,Arabidopsis thaliana
MA1159.1.SGR5,SGR5,,F4IPE3,DAP-seq,plants,Arabidopsis thaliana
MA1160.1.AT1G14580,AT1G14580,,Q8RWX7,DAP-seq,plants,Arabidopsis thaliana
MA1161.1.TSO1,TSO1,CPP,Q9LUI3,DAP-seq,plants,Arabidopsis thaliana
MA1162.1.TCX2,TCX2,CPP,F4JIF5,DAP-seq,plants,Arabidopsis thaliana
MA1163.1.PHL11,PHL11,G2-like,C0SVS4,DAP-seq,plants,Arabidopsis thaliana
MA1164.1.HHO5,HHO5,G2-like,F4JRB0,DAP-seq,plants,Arabidopsis thaliana
MA1165.1.HHO6,HHO6,G2-like,Q9FX84,DAP-seq,plants,Arabidopsis thaliana
MA1166.1.PHL12,PHL12,G2-like,Q8VYI2,DAP-seq,plants,Arabidopsis thaliana
MA1167.1.EFM,EFM,G2-like,Q9ZQ85,DAP-seq,plants,Arabidopsis thaliana
MA1168.1.MYR2,MYR2,G2-like,Q9SQQ9,DAP-seq,plants,Arabidopsis thaliana
MA1169.1.MYB105,MYB105,Myb,Q9SEZ4,DAP-seq,plants,Arabidopsis thaliana
MA1170.1.MYB118,MYB118,Myb,Q9LVW4,DAP-seq,plants,Arabidopsis thaliana
MA1171.1.MYB52,MYB52,Myb,Q6R0C4,DAP-seq,plants,Arabidopsis thaliana
MA1172.1.MYB3R5,MYB3R5,Myb,Q6R032,DAP-seq,plants,Arabidopsis thaliana
MA1173.1.MYB101,MYB101,Myb,O80883,DAP-seq,plants,Arabidopsis thaliana
MA1174.1.MYB56,MYB56,Myb,Q6R053,DAP-seq,plants,Arabidopsis thaliana
MA1175.1.MYB81,MYB81,Myb,Q9SLH1,DAP-seq,plants,Arabidopsis thaliana
MA1176.1.MYB119,MYB119,Myb,Q9FIM4,DAP-seq,plants,Arabidopsis thaliana
MA1177.1.MYB65,MYB65,Myb,Q9FR97,DAP-seq,plants,Arabidopsis thaliana
MA1178.1.MYB3R1,MYB3R1,Myb,Q9S7G7,DAP-seq,plants,Arabidopsis thaliana
MA1179.1.MYB1,MYB1,Myb,Q42575,DAP-seq,plants,Arabidopsis thaliana
MA1180.1.MYB3R4,MYB3R4,Myb,Q94FL9,DAP-seq,plants,Arabidopsis thaliana
MA1181.1.MYB113,MYB113,Myb,Q9FNV9,DAP-seq,plants,Arabidopsis thaliana
MA1182.1.At3g09600,At3g09600,Myb-related,Q8RWU3,DAP-seq,plants,Arabidopsis thaliana
MA1183.1.RVE6,RVE6,Myb-related,Q8H0W3,DAP-seq,plants,Arabidopsis thaliana
MA1184.1.RVE1,RVE1,Myb-related,F4KGY6,DAP-seq,plants,Arabidopsis thaliana
MA1185.1.LHY1,LHY1,Myb-related,F4HQG9,DAP-seq,plants,Arabidopsis thaliana
MA1186.1.At1g49010,At1g49010,Tryptophan cluster factors,Q9M9A3,DAP-seq,plants,Arabidopsis thaliana
MA1187.1.LCL1,LCL1,Myb-related,Q6R0G4,DAP-seq,plants,Arabidopsis thaliana
MA1188.1.At3g11280,At3g11280,Myb-related,,DAP-seq,plants,Arabidopsis thaliana
MA1189.1.AT5G61620,AT5G61620,Myb-related,Q9FKF9,DAP-seq,plants,Arabidopsis thaliana
MA1190.1.RVE5,RVE5,Myb-related,C0SVG5,DAP-seq,plants,Arabidopsis thaliana
MA1191.1.AT3G10113,AT3G10113,Myb-related,F4J2J6,DAP-seq,plants,Arabidopsis thaliana
MA1192.1.At5g58900,At5g58900,Myb-related,,DAP-seq,plants,Arabidopsis thaliana
MA1193.1.At2g38090,At2g38090,Myb-related,,DAP-seq,plants,Arabidopsis thaliana
MA1194.1.AT3G10580,AT3G10580,Myb-related,,DAP-seq,plants,Arabidopsis thaliana
MA1195.1.AT5G56840,AT5G56840,Myb-related,,DAP-seq,plants,Arabidopsis thaliana
MA1196.1.At5g05790,At5g05790,Myb-related,,DAP-seq,plants,Arabidopsis thaliana
MA1197.1.CAMTA1,CAMTA1,CAMTA,Q9FY74,DAP-seq,plants,Arabidopsis thaliana
MA1198.1.HAT2,HAT2,,P46601,DAP-seq,plants,Arabidopsis thaliana
MA1199.1.AGL16,AGL16,,A2RVQ5,DAP-seq,plants,Arabidopsis thaliana
MA1200.1.AGL25,AGL25,,Q9S7Q7,DAP-seq,plants,Arabidopsis thaliana
MA1201.1.AGL42,AGL42,,Q9FIS1,DAP-seq,plants,Arabidopsis thaliana
MA1202.1.AGL55,AGL55,,Q9C960,DAP-seq,plants,Arabidopsis thaliana
MA1203.1.AGL63,AGL63,,Q9SA07,DAP-seq,plants,Arabidopsis thaliana
MA1204.1.AGL13,AGL13,,Q38837,DAP-seq,plants,Arabidopsis thaliana
MA1205.1.AGL6,AGL6,,P29386,DAP-seq,plants,Arabidopsis thaliana
MA1206.1.ARF2,ARF2,,Q94JM3,DAP-seq,plants,Arabidopsis thaliana
MA1207.1.GT-A3,GT-A3,Trihelix,Q9SDW0,DAP-seq,plants,Arabidopsis thaliana
MA1208.1.GT-2,GT-2,Trihelix,Q39117,DAP-seq,plants,Arabidopsis thaliana
MA1209.1.ATHB20,ATHB20,,Q8LAT0,DAP-seq,plants,Arabidopsis thaliana
MA1210.1.HAT22,HAT22,,P46604,DAP-seq,plants,Arabidopsis thaliana
MA1211.1.ATHB18,ATHB18,,A9Z1E8,DAP-seq,plants,Arabidopsis thaliana
MA1212.1.ATHB13,ATHB13,,Q8LC03,DAP-seq,plants,Arabidopsis thaliana
MA1213.1.ZHD3,ZHD3,HD-ZIP factors,Q9ZU70,DAP-seq,plants,Arabidopsis thaliana
MA1214.1.ATHB40,ATHB40,HD-ZIP factors,O23208,DAP-seq,plants,Arabidopsis thaliana
MA1215.1.ATHB53,ATHB53,HD-ZIP factors,Q9LVR0,DAP-seq,plants,Arabidopsis thaliana
MA1216.1.RAP21,RAP21,,Q8LC30,DAP-seq,plants,Arabidopsis thaliana
MA1217.1.CBF2,CBF2,,Q9SYS6,DAP-seq,plants,Arabidopsis thaliana
MA1218.1.CBF4,CBF4,,Q9FJ93,DAP-seq,plants,Arabidopsis thaliana
MA1219.1.CEJ1,CEJ1,,,DAP-seq,plants,Arabidopsis thaliana
MA1220.1.TINY,TINY,,Q39127,DAP-seq,plants,Arabidopsis thaliana
MA1221.1.RAP26,RAP26,,Q7G1L2,DAP-seq,plants,Arabidopsis thaliana
MA1222.1.AT1G44830,AT1G44830,,Q9LPE8,DAP-seq,plants,Arabidopsis thaliana
MA1223.1.ERF035,ERF035,,Q9M210,DAP-seq,plants,Arabidopsis thaliana
MA1224.1.CBF1,CBF1,,P93835,DAP-seq,plants,Arabidopsis thaliana
MA1225.1.ERF5,ERF5,,O80341,DAP-seq,plants,Arabidopsis thaliana
MA1226.1.AT5G18450,AT5G18450,,P61827,DAP-seq,plants,Arabidopsis thaliana
MA1227.1.ERF027,ERF027,,Q38Q39,DAP-seq,plants,Arabidopsis thaliana
MA1228.1.AT4G18450,AT4G18450,,Q8LBQ7,DAP-seq,plants,Arabidopsis thaliana
MA1229.1.AT2G44940,AT2G44940,,Q8LBQ7,DAP-seq,plants,Arabidopsis thaliana
MA1230.1.ERF037,ERF037,,O80654,DAP-seq,plants,Arabidopsis thaliana
MA1231.1.ERF15,ERF15,,Q8VYM0,DAP-seq,plants,Arabidopsis thaliana
MA1232.1.AT4G28140,AT4G28140,,Q9M0J3,DAP-seq,plants,Arabidopsis thaliana
MA1233.1.ERF021,ERF021,,Q9C912,DAP-seq,plants,Arabidopsis thaliana
MA1234.1.ERF017,ERF017,,Q84QC2,DAP-seq,plants,Arabidopsis thaliana
MA1235.1.AIL7,AIL7,,Q6J9N8,DAP-seq,plants,Arabidopsis thaliana
MA1236.1.ESE3,ESE3,,,DAP-seq,plants,Arabidopsis thaliana
MA1237.1.AT4G16750,AT4G16750,,Q9SUK8,DAP-seq,plants,Arabidopsis thaliana
MA1238.1.ERF38,ERF38,,Q9ZQP3,DAP-seq,plants,Arabidopsis thaliana
MA1239.1.ERF104,ERF104,,Q9FKG1,DAP-seq,plants,Arabidopsis thaliana
MA1240.1.ERF10,ERF10,,Q9ZWA2,DAP-seq,plants,Arabidopsis thaliana
MA1241.1.AT4G32800,AT4G32800,,Q9M080,DAP-seq,plants,Arabidopsis thaliana
MA1242.1.AT3G57600,AT3G57600,,Q9SVX5,DAP-seq,plants,Arabidopsis thaliana
MA1243.1.DREB19,DREB19,,O80917,DAP-seq,plants,Arabidopsis thaliana
MA1244.1.ABR1,ABR1,,Q9FGF8,DAP-seq,plants,Arabidopsis thaliana
MA1245.1.AT2G33710,AT2G33710,,P93007,DAP-seq,plants,Arabidopsis thaliana
MA1246.1.LEP,LEP,,Q9M644,DAP-seq,plants,Arabidopsis thaliana
MA1247.1.ERF087,ERF087,,Q9FZ90,DAP-seq,plants,Arabidopsis thaliana
MA1248.1.DREB26,DREB26,,Q9SFE4,DAP-seq,plants,Arabidopsis thaliana
MA1249.1.RAP210,RAP210,,Q9SW63,DAP-seq,plants,Arabidopsis thaliana
MA1250.1.AT1G75490,AT1G75490,,Q9LQZ2,DAP-seq,plants,Arabidopsis thaliana
MA1251.1.DEAR5,DEAR5,,Q8W3M3,DAP-seq,plants,Arabidopsis thaliana
MA1252.1.PUCHI,PUCHI,,Q6J9Q2,DAP-seq,plants,Arabidopsis thaliana
MA1253.1.AT3G16280,AT3G16280,,Q9LU18,DAP-seq,plants,Arabidopsis thaliana
MA1255.1.AT1G22810,AT1G22810,,O80542,DAP-seq,plants,Arabidopsis thaliana
MA1256.1.RAP212,RAP212,,Q9SSA8,DAP-seq,plants,Arabidopsis thaliana
MA1257.1.ERF9,ERF9,,Q9FE67,DAP-seq,plants,Arabidopsis thaliana
MA1258.1.DREB2,DREB2,,,DAP-seq,plants,Arabidopsis thaliana
MA1259.1.AT1G01250,AT1G01250,,Q1ECI2,DAP-seq,plants,Arabidopsis thaliana
MA1260.1.AT1G77640,AT1G77640,,Q9CAP4,DAP-seq,plants,Arabidopsis thaliana
MA1261.1.AT5G67000,AT5G67000,,Q38Q40,DAP-seq,plants,Arabidopsis thaliana
MA1262.1.ERF2,ERF2,,O80338,DAP-seq,plants,Arabidopsis thaliana
MA1263.1.AT1G36060,AT1G36060,,Q9SKW5,DAP-seq,plants,Arabidopsis thaliana
MA1264.1.ESE1,ESE1,,A0A178VAV2,DAP-seq,plants,Arabidopsis thaliana
MA1265.1.ERF015,ERF015,,Q6NLD5,DAP-seq,plants,Arabidopsis thaliana
MA1266.1.RAP211,RAP211,,Q6J9S1,DAP-seq,plants,Arabidopsis thaliana
MA1267.1.AT5G66940,AT5G66940,Dof-type,Q9FGD6,DAP-seq,plants,Arabidopsis thaliana
MA1268.1.AT1G69570,AT1G69570,Dof-type,Q9SEZ3,DAP-seq,plants,Arabidopsis thaliana
MA1269.1.dof4.5,dof4.5,Dof-type,O49550,DAP-seq,plants,Arabidopsis thaliana
MA1270.1.AT3G45610,AT3G45610,Dof-type,Q9M1E6,DAP-seq,plants,Arabidopsis thaliana
MA1271.1.DAG2,DAG2,Dof-type,Q9ZPY0,DAP-seq,plants,Arabidopsis thaliana
MA1272.1.AT2G28810,AT2G28810,Dof-type,Q9ZV33,DAP-seq,plants,Arabidopsis thaliana
MA1273.1.dof4.2,dof4.2,Dof-type,Q9SUB1,DAP-seq,plants,Arabidopsis thaliana
MA1274.1.OBP3,OBP3,Dof-type,Q9M2U1,DAP-seq,plants,Arabidopsis thaliana
MA1275.1.AT1G47655,AT1G47655,Dof-type,Q9SX97,DAP-seq,plants,Arabidopsis thaliana
MA1276.1.AT3G52440,AT3G52440,Dof-type,Q9SVC5,DAP-seq,plants,Arabidopsis thaliana
MA1277.1.Adof1,Adof1,Dof-type,O82155,DAP-seq,plants,Arabidopsis thaliana
MA1278.1.OBP1,OBP1,Dof-type,Q39088,DAP-seq,plants,Arabidopsis thaliana
MA1279.1.COG1,COG1,Dof-type,P68350,DAP-seq,plants,Arabidopsis thaliana
MA1280.1.OBP4,OBP4,Dof-type,Q8LDR0,DAP-seq,plants,Arabidopsis thaliana
MA1281.1.AT5G02460,AT5G02460,Dof-type,Q9LZ56,DAP-seq,plants,Arabidopsis thaliana
MA1282.1.PTF1,PTF1,TCP domain,Q9S7W5,DAP-seq,plants,Arabidopsis thaliana
MA1283.1.TCP14,TCP14,TCP domain,Q93Z00,DAP-seq,plants,Arabidopsis thaliana
MA1284.1.TCP1,TCP1,TCP domain,Q9FYG7,DAP-seq,plants,Arabidopsis thaliana
MA1285.1.At2g45680,At2g45680,TCP domain,O64647,DAP-seq,plants,Arabidopsis thaliana
MA1286.1.TCP24,TCP24,TCP domain,Q9C758,DAP-seq,plants,Arabidopsis thaliana
MA1287.1.TCP21,TCP21,TCP domain,Q9FTA2,DAP-seq,plants,Arabidopsis thaliana
MA1288.1.At1g72010,At1g72010,TCP domain,Q9C7G4,DAP-seq,plants,Arabidopsis thaliana
MA1289.1.TCP3,TCP3,TCP domain,Q9MAH8,DAP-seq,plants,Arabidopsis thaliana
MA1290.1.TCP17,TCP17,TCP domain,Q9LEZ9,DAP-seq,plants,Arabidopsis thaliana
MA1291.1.TCP7,TCP7,TCP domain,Q9FMX2,DAP-seq,plants,Arabidopsis thaliana
MA1292.1.MYB27,MYB27,TCP domain,Q9SCP1,DAP-seq,plants,Arabidopsis thaliana
MA1293.1.MYB57,MYB57,TCP domain,Q9SSA1,DAP-seq,plants,Arabidopsis thaliana
MA1294.1.MYB62,MYB62,TCP domain,Q9C9G7,DAP-seq,plants,Arabidopsis thaliana
MA1295.1.WRKY20,WRKY20,,Q93WV0,DAP-seq,plants,Arabidopsis thaliana
MA1296.1.WRKY46,WRKY46,,Q9SKD9,DAP-seq,plants,Arabidopsis thaliana
MA1297.1.WRKY26,WRKY26,,Q9C5T3,DAP-seq,plants,Arabidopsis thaliana
MA1298.1.WRKY29,WRKY29,,Q9SUS1,DAP-seq,plants,Arabidopsis thaliana
MA1299.1.WRKY17,WRKY17,,Q9SJA8,DAP-seq,plants,Arabidopsis thaliana
MA1300.1.WRKY6,WRKY6,,Q9C519,DAP-seq,plants,Arabidopsis thaliana
MA1301.1.WRKY33,WRKY33,,Q8S8P5,DAP-seq,plants,Arabidopsis thaliana
MA1302.1.WRKY65,WRKY65,,Q9LP56,DAP-seq,plants,Arabidopsis thaliana
MA1303.1.WRKY22,WRKY22,,O04609,DAP-seq,plants,Arabidopsis thaliana
MA1304.1.WRKY59,WRKY59,,Q9SJ09,DAP-seq,plants,Arabidopsis thaliana
MA1305.1.WRKY55,WRKY55,,Q9SHB5,DAP-seq,plants,Arabidopsis thaliana
MA1306.1.WRKY11,WRKY11,,Q9SV15,DAP-seq,plants,Arabidopsis thaliana
MA1307.1.WRKY31,WRKY31,,Q93WT0,DAP-seq,plants,Arabidopsis thaliana
MA1308.1.WRKY70,WRKY70,,Q9LY00,DAP-seq,plants,Arabidopsis thaliana
MA1309.1.WRKY3,WRKY3,,Q9ZQ70,DAP-seq,plants,Arabidopsis thaliana
MA1310.1.WRKY42,WRKY42,,Q9XEC3,DAP-seq,plants,Arabidopsis thaliana
MA1311.1.WRKY28,WRKY28,,Q8VWJ2,DAP-seq,plants,Arabidopsis thaliana
MA1312.1.WRKY47,WRKY47,,Q9ZSI7,DAP-seq,plants,Arabidopsis thaliana
MA1313.1.WRKY7,WRKY7,,Q9STX0,DAP-seq,plants,Arabidopsis thaliana
MA1314.1.WRKY14,WRKY14,,Q9SA80,DAP-seq,plants,Arabidopsis thaliana
MA1315.1.WRKY24,WRKY24,,Q9FFS3,DAP-seq,plants,Arabidopsis thaliana
MA1316.1.WRKY71,WRKY71,,Q93WV4,DAP-seq,plants,Arabidopsis thaliana
MA1317.1.WRKY50,WRKY50,,Q8VWQ5,DAP-seq,plants,Arabidopsis thaliana
MA1318.1.WRKY27,WRKY27,,Q9FLX8,DAP-seq,plants,Arabidopsis thaliana
MA0577.2.SPL3,SPL3,,P93015,DAP-seq,plants,Arabidopsis thaliana
MA1320.1.SPL15,SPL15,,Q9M2Q6,DAP-seq,plants,Arabidopsis thaliana
MA1321.1.SPL13,SPL13,,B9DI20,DAP-seq,plants,Arabidopsis thaliana
MA1322.1.SPL9,SPL9,,Q700W2,DAP-seq,plants,Arabidopsis thaliana
MA1323.1.GATA19,GATA19,GATA-type zinc fingers,Q6QPM2,DAP-seq,plants,Arabidopsis thaliana
MA1324.1.GATA20,GATA20,GATA-type zinc fingers,Q9ZPX0,DAP-seq,plants,Arabidopsis thaliana
MA1325.1.GATA14,GATA14,GATA-type zinc fingers,Q9M1U2,DAP-seq,plants,Arabidopsis thaliana
MA1326.1.ZHD5,ZHD5,ZF-HD,Q9FRL5,DAP-seq,plants,Arabidopsis thaliana
MA1327.1.ATHB23,ATHB23,ZF-HD,,DAP-seq,plants,Arabidopsis thaliana
MA1328.1.ATHB34,ATHB34,ZF-HD,Q8LFD3,DAP-seq,plants,Arabidopsis thaliana
MA1329.1.ZHD1,ZHD1,ZF-HD,,DAP-seq,plants,Arabidopsis thaliana
MA1330.1.ZHD6,ZHD6,ZF-HD,,DAP-seq,plants,Arabidopsis thaliana
MA1331.1.BEH4,BEH4,BES1,Q9ZV88,DAP-seq,plants,Arabidopsis thaliana
MA1332.1.BEH2,BEH2,BES2,Q94A43,DAP-seq,plants,Arabidopsis thaliana
MA1333.1.BEH3,BEH3,BES3,O49404,DAP-seq,plants,Arabidopsis thaliana
MA1334.1.GBF6,GBF6,,O65683,DAP-seq,plants,Arabidopsis thaliana
MA1335.1.TGA4,TGA4,,Q39162,DAP-seq,plants,Arabidopsis thaliana
MA1336.1.TGA3,TGA3,,Q39234,DAP-seq,plants,Arabidopsis thaliana
MA1337.1.bZIP44,bZIP44,,C0Z2L5,DAP-seq,plants,Arabidopsis thaliana
MA1338.1.AREB3,AREB3,,Q9LES3,DAP-seq,plants,Arabidopsis thaliana
MA1339.1.bZIP43,bZIP43,,Q9FMC2,DAP-seq,plants,Arabidopsis thaliana
MA1340.1.bZIP3,bZIP3,,Q9LFU3,DAP-seq,plants,Arabidopsis thaliana
MA1341.1.bZIP53,bZIP53,,Q9LZP8,DAP-seq,plants,Arabidopsis thaliana
MA1342.1.bZIP50,bZIP50,,Q93ZE2,DAP-seq,plants,Arabidopsis thaliana
MA1343.1.bZIP52,bZIP52,,Q8VWG0,DAP-seq,plants,Arabidopsis thaliana
MA1344.1.bZIP28,bZIP28,,Q9SG86,DAP-seq,plants,Arabidopsis thaliana
MA1345.1.bZIP48,bZIP48,,Q8RU59,DAP-seq,plants,Arabidopsis thaliana
MA1346.1.TGA10,TGA10,,E3VNM4,DAP-seq,plants,Arabidopsis thaliana
MA0968.2.bZIP68,bZIP68,,Q84LG2,DAP-seq,plants,Arabidopsis thaliana
MA1348.1.TGA9,TGA9,,Q93XM6,DAP-seq,plants,Arabidopsis thaliana
MA1349.1.bZIP16,bZIP16,,Q501B2,DAP-seq,plants,Arabidopsis thaliana
MA1350.1.bZIP42,bZIP42,,Q9LW45,DAP-seq,plants,Arabidopsis thaliana
MA1351.1.GBF3,GBF3,,Q42510,DAP-seq,plants,Arabidopsis thaliana
MA1352.1.TRP1,TRP1,Myb-related,Q8L7L8,DAP-seq,plants,Arabidopsis thaliana
MA1353.1.AT1G72740,AT1G72740,Myb-related,F4IEY4,DAP-seq,plants,Arabidopsis thaliana
MA1354.1.AT4G12670,AT4G12670,Myb-related,Q700D7,DAP-seq,plants,Arabidopsis thaliana
MA1355.1.TBP3,TBP3,Myb-related,Q9JFW5,DAP-seq,plants,Arabidopsis thaliana
MA1356.1.TRP2,TRP2,Myb-related,Q9SNB9,DAP-seq,plants,Arabidopsis thaliana
MA1357.1.bHLH80,bHLH80,,Q9C8P8,DAP-seq,plants,Arabidopsis thaliana
MA1358.1.bHLH130,bHLH130,,Q66GR3,DAP-seq,plants,Arabidopsis thaliana
MA1359.1.bHLH31,bHLH31,,Q0JXE7,DAP-seq,plants,Arabidopsis thaliana
MA1360.1.bHLH74,bHLH74,,Q6NKN9,DAP-seq,plants,Arabidopsis thaliana
MA1361.1.bHLH18,bHLH18,,Q1PF17,DAP-seq,plants,Arabidopsis thaliana
MA1362.1.bHLH77,bHLH77,,Q9LK48,DAP-seq,plants,Arabidopsis thaliana
MA1363.1.bHLH69,bHLH69,,Q8S3D5,DAP-seq,plants,Arabidopsis thaliana
MA1364.1.PIF7,PIF7,,Q570R7,DAP-seq,plants,Arabidopsis thaliana
MA1365.1.MNJ7.25,MNJ7.25,Trihelix,Q9FGJ1,DAP-seq,plants,Arabidopsis thaliana
MA1366.1.AT1G76880,AT1G76880,Trihelix,Q9C6K3,DAP-seq,plants,Arabidopsis thaliana
MA1367.1.AT1G76870,AT1G76870,Trihelix,,DAP-seq,plants,Arabidopsis thaliana
MA1368.1.GT-4,GT-4,Trihelix,Q9LU92,DAP-seq,plants,Arabidopsis thaliana
MA1369.1.HDG1,HDG1,,Q9M2E8,DAP-seq,plants,Arabidopsis thaliana
MA1370.1.IDD5,IDD5,,Q9ZUL3,DAP-seq,plants,Arabidopsis thaliana
MA1371.1.IDD4,IDD4,,Q8GYC1,DAP-seq,plants,Arabidopsis thaliana
MA1372.1.STZ,STZ,,Q96289,DAP-seq,plants,Arabidopsis thaliana
MA1373.1.IDD2,IDD2,,Q9SCQ6,DAP-seq,plants,Arabidopsis thaliana
MA1374.1.IDD7,IDD7,,Q8H1F5,DAP-seq,plants,Arabidopsis thaliana
MA1375.1.ANL2,ANL2,HD-ZIP factors,Q0WV12,DAP-seq,plants,Arabidopsis thaliana
MA1376.1.DEAR3,DEAR3,,,DAP-seq,plants,Arabidopsis thaliana
MA1377.1.PLT1,PLT1,,Q5YGP8,DAP-seq,plants,Arabidopsis thaliana
MA1378.1.PLT3,PLT3,,,DAP-seq,plants,Arabidopsis thaliana
MA1379.1.SOL1,SOL1,CPP,Q9M9H7,DAP-seq,plants,Arabidopsis thaliana
MA1380.1.AT2G20110,AT2G20110,CPP,Q9SL70,DAP-seq,plants,Arabidopsis thaliana
MA1381.1.AT3G46070,AT3G46070,,Q9LX86,DAP-seq,plants,Arabidopsis thaliana
MA1382.1.FAR1,FAR1,C3H Zinc Figer,Q9SWG3,DAP-seq,plants,Arabidopsis thaliana
MA1383.1.KAN2,KAN2,G2-like,Q9C616,DAP-seq,plants,Arabidopsis thaliana
MA1384.1.PHL7,PHL7,G2-like,Q9SJW0,DAP-seq,plants,Arabidopsis thaliana
MA1385.1.AT2G40260,AT2G40260,G2-like,,DAP-seq,plants,Arabidopsis thaliana
MA1386.1.HHO3,HHO3,G2-like,Q9FPE8,DAP-seq,plants,Arabidopsis thaliana
MA1387.1.AT1G13300,AT1G13300,G2-like,Q9FX67,DAP-seq,plants,Arabidopsis thaliana
MA1388.1.AT3G24120,AT3G24120,G2-like,Q94A57,DAP-seq,plants,Arabidopsis thaliana
MA1389.1.PHL1,PHL1,G2-like,Q8GUN5,DAP-seq,plants,Arabidopsis thaliana
MA1390.1.HHO2,HHO2,G2-like,Q8VZS3,DAP-seq,plants,Arabidopsis thaliana
MA1391.1.MYB33,MYB33,Myb,Q8W1W6,DAP-seq,plants,Arabidopsis thaliana
MA1392.1.MYB98,MYB98,Myb,Q9S7L2,DAP-seq,plants,Arabidopsis thaliana
MA1393.1.MYB70,MYB70,Myb,,DAP-seq,plants,Arabidopsis thaliana
MA1394.1.MYB73,MYB73,Myb,,DAP-seq,plants,Arabidopsis thaliana
MA1395.1.MYB77,MYB77,Myb,,DAP-seq,plants,Arabidopsis thaliana
MA1396.1.GATA6,GATA6,GATA-type zinc fingers,Q9SD38,DAP-seq,plants,Arabidopsis thaliana
MA1397.1.At1g74840,At1g74840,Myb-related,,DAP-seq,plants,Arabidopsis thaliana
MA1398.1.KUA1,KUA1,Myb-related,Q9LVS0,DAP-seq,plants,Arabidopsis thaliana
MA1399.1.At5g08520,At5g08520,Myb-related,Q9FNN6,DAP-seq,plants,Arabidopsis thaliana
MA1400.1.At1g19000,At1g19000,Myb-related,,DAP-seq,plants,Arabidopsis thaliana
MA1401.1.EPR1,EPR1,Myb-related,B3H5A8,DAP-seq,plants,Arabidopsis thaliana
MA1402.1.BPC6,BPC6,BBR-BPC,Q8L999,DAP-seq,plants,Arabidopsis thaliana
MA1403.1.BPC5,BPC5,BBR-BPC,F4JUI3,DAP-seq,plants,Arabidopsis thaliana
MA1404.1.BPC1,BPC1,BBR-BPC,Q9SKD0,DAP-seq,plants,Arabidopsis thaliana
MA0954.2.ATHB7,ATHB7,,P46897,DAP-seq,plants,Arabidopsis thaliana
MA1000.2.ERF105,ERF105,,Q8VY90,DAP-seq,plants,Arabidopsis thaliana
MA0586.2.SPL14,SPL14,,Q8RY95,DAP-seq,plants,Arabidopsis thaliana
MA1026.2.ATHB15,ATHB15,HD-ZIP factors,Q9ZU11,DAP-seq,plants,Arabidopsis thaliana
MA0548.2.AGL15,AGL15,,Q38847,DAP-seq,plants,Arabidopsis thaliana
MA0550.2.BZR1,BZR1,BES1,Q8S307,DAP-seq,plants,Arabidopsis thaliana
MA1059.2.SPL5,SPL5,,Q9S758,DAP-seq,plants,Arabidopsis thaliana
MA1405.1.SIZF2,SIZF2,,I3NN78,PBM,plants,Solanum lycopersicum
MA1406.1.ATHB4,ATHB4,HD-ZIP factors,P92953,PBM,plants,Arabidopsis thaliana
MA1407.1.bZIP14,bZIP14,,Q84JK2,PBM,plants,Phaeodactylum tricornutum
MA1408.1.FaEOBII,FaEOBII,Myb-related,,PBM,plants,Fragaria x ananassa
MA1409.1.OsRR22,OsRR22,ARR,Q5SML5,PBM,plants,Oryza sativa
MA1410.1.StBRC1,StBRC1,TCP domain,,PBM,plants,Solanum lycopersicum
MA1411.1.TSAR1,TSAR1,,,PBM,plants,Medicago truncatula
MA1412.1.TSAR2,TSAR2,,,PBM,plants,Medicago truncatula
